Time                Sys  Sat              P1             L1             D1             S1 M1             P2             L2             D2             S2 M2
2024-06-07 21:00:00  C   C12   26530142.6640 138149493.2260     -2979.4300        33.9000  I  26530135.4100 112257792.4770     -2421.0310        36.3000  I
2024-06-07 21:00:00  C   C16   36032151.1560 187629185.7760      -118.4340        48.3000  I  36032143.5940 152464190.5510       -96.2380        45.8000  I
2024-06-07 21:00:00  C   C23   22351773.1410 116391684.5150       927.4650        50.5000  I  22351758.6760  94577773.4660       753.6410        50.7000  I
2024-06-07 21:00:00  C   C25   22973898.5860 119631214.9950     -1259.8440        46.3000  I  22973891.8910  97210171.2410     -1023.7270        47.2000  I
2024-06-07 21:00:00  C   C28   24379025.6090 126947995.5360      3182.3010        42.5000  I  24379019.2110 103155618.6000      2585.8790        42.4000  I
2024-06-07 21:00:00  C   C32   25926635.4380 135006806.1850     -1834.8360        34.8000  I  25926631.7930 109704084.4190     -1490.9530        38.1000  I
2024-06-07 21:00:00  C   C34   23836309.0630 124121967.3210     -2190.1640        43.9000  I  23836305.1880 100859274.7540     -1779.6880        44.7000  I
2024-06-07 21:00:00  C   C37   25453783.3050 132544562.8910      2335.4100        38.7000  I  25453782.1410 107703315.4470      1897.7110        41.0000  I
2024-06-07 21:00:00  C   C39   35996167.8360 187441841.6310      -434.4490        49.5000  I  35996157.9260 152311957.8860      -353.0230        50.0000  I
2024-06-07 21:00:00  C   C40   36085200.5700 187905196.0480       -94.5940        48.5000  I  36085192.0230 152688375.8160       -76.8630        50.5000  I
2024-06-07 21:00:00  C   C41   26772427.7110 139411118.7151     -2378.6020        29.6000  I  26772427.1520 113282980.0282     -1932.8090        32.3000  I
2024-06-07 21:00:00  C   C43   21855281.0860 113806276.5240       407.9140        51.3000  I  21855274.2150  92476933.3320       331.4650        50.0000  I
2024-06-07 21:00:00  C   C56   36176281.3980 188379476.2300         6.4450        46.5000  I  36176276.0120 153073765.5220         5.2380        46.2000  I
2024-06-07 21:00:00  C   C59   37533185.0000 195445185.6050       -20.4220        43.7000  I  37533165.5820 158815196.3350       -16.5940        45.3000  I
2024-06-07 21:00:00  C   C60   38046389.5310 198117631.6360        -7.6560        42.2000  I  38046367.5350 160986855.8170        -6.2230        43.7000  I
2024-06-07 21:00:00  C   C62   38524823.6720 200608950.0870        13.1680        42.0000  I  38524816.5550 163011215.1160        10.6990        42.7000  I
2024-06-07 21:00:00  E   E02   24498512.3200 128740639.8910      -890.5430        47.4000  X  24498518.9140  96137556.7550      -665.0160        47.6000  X
2024-06-07 21:00:00  E   E07   25442864.8910 133703184.5380       188.4260        46.1000  X  25442872.7660  99843327.7710       140.7070        45.9000  X
2024-06-07 21:00:00  E   E08   25104657.8200 131925933.1150     -2211.2770        47.6000  X  25104662.6760  98516162.0830     -1651.2770        45.7000  X
2024-06-07 21:00:00  E   E11   27402473.9610 144000959.6892     -1544.5350        33.0000  X  27402482.8590 107533197.7680     -1153.3870        34.2000  X
2024-06-07 21:00:00  E   E25   28042036.9530 147361931.5660     -1659.3240        37.0000  X  28042051.9490 110043052.2630     -1239.1050        35.6000  X
2024-06-07 21:00:00  E   E27   28155745.7270 147959451.2100      1596.9570        36.9000  X  28155757.1760 110489233.4590      1192.5310        36.9000  X
2024-06-07 21:00:00  E   E30   24594980.3830 129247630.6250       680.1130        50.1000  X  24594986.3280  96516178.8550       507.8750        47.6000  X
2024-06-07 21:00:00  E   E34   25932004.0470 136273607.0130      2575.2230        44.9000  X  25932014.0080 101762790.3240      1923.0550        43.4000  X
2024-06-07 21:00:00  E   E36   25800996.3590 135585259.5080       577.4530        44.9000  X  25801006.5120 101248832.4520       431.2150        43.9000  X
2024-06-07 21:00:00  G   G02   24023466.6720 126244143.1190      3409.7150        33.4000  C  24023475.7700  98372111.4220      2656.9220        18.3000  W
2024-06-07 21:00:00  G   G04   21929903.1760 115242508.7790     -2607.9140        46.3000  X  21929915.4570  89799407.2580     -2032.1410        33.6000  W
2024-06-07 21:00:00  G   G07   23292419.1480 122402540.9250      3030.8240        41.2000  C  23292428.3520  95378647.9510      2361.6840        37.4000  W
2024-06-07 21:00:00  G   G08   19929962.8130 104732738.8340       327.9100        50.3000  C  19929974.1090  81610051.2660       255.5160        54.6000  W
2024-06-07 21:00:00  G   G09   21961851.6880 115410294.3590      -684.9220        45.2000  C  21961863.3130  89930209.5510      -533.7030        45.0000  W
2024-06-07 21:00:00  G   G16   22023638.0470 115735065.8980     -1954.1800        43.6000  C  22023648.1910  90183259.6360     -1522.7380        32.4000  W
2024-06-07 21:00:00  G   G21   22627449.0390 118908010.3410      3379.8090        39.4000  C  22627459.3710  92655657.7250      2633.6170        25.8000  W
2024-06-07 21:00:00  G   G26   24492305.5550 128707829.1400     -2380.4960        37.2000  C  24492323.9690 100291948.6720     -1854.9300        19.6000  W
2024-06-07 21:00:00  G   G27   20580403.2660 108150778.0540     -1964.8870        48.3000  C  20580415.3130  84273463.8540     -1531.0780        53.1000  W
2024-06-07 21:00:00  G   G31   24708106.1410 129841915.0190     -3116.9020        37.2000  C  24708119.6090 101175742.9770     -2428.7540        22.6000  W
2024-06-07 21:00:00  R   R06   23866898.5780 127358397.3461     -3644.2890        27.9000  P         0.0000         0.0000         0.0000        40.0000  -
2024-06-07 21:00:00  R   R07   22227938.2270 118988050.6290     -2284.6840        44.6000  P  22227944.3910  92546178.3240     -1776.9770        40.2000  P
2024-06-07 21:00:00  R   R08   23088490.0550 123638042.3830       492.8590        43.2000  P  23088495.2580  96162720.0510       383.3360        37.1000  P
2024-06-07 21:00:00  R   R09   20387180.5350 108866535.9480      1234.2030        50.2000  P  20387185.5430  84674020.0610       959.9380        47.3000  P
2024-06-07 21:00:00  R   R10   22690563.5940 120953507.2490      2426.2700        39.1000  P         0.0000         0.0000         0.0000        47.3000  -
2024-06-07 21:00:00  R   R16   21473372.2150 114706950.0990     -1260.5700        48.4000  P  21473380.4060  89216518.6550      -980.4410        43.2000  P
2024-06-07 21:00:00  R   R18   21818969.9490 116471401.8050     -2891.0390        45.0000  P  21818978.8280  90588724.7020     -2248.5860        42.3000  P
2024-06-07 21:00:00  R   R19   19991425.1800 106940735.8770       362.1720        41.6000  P  19991431.5270  83176167.2140       281.6880        45.1000  P
2024-06-07 21:00:00  R   R20   22057893.2580 117953482.7150      4259.3790        35.6000  P  22057901.9920  91741619.0190      3312.8480        35.1000  P
2024-06-07 22:00:00  C   C01   37491805.5630 195229711.9970        20.0820        41.3000  I  37491800.8360 158640131.8610        16.3160        41.2000  I
2024-06-07 22:00:00  C   C02   37569124.2730 195632386.7760       -24.7380        37.6000  I  37569117.0080 158967349.6370       -20.1020        39.9000  I
2024-06-07 22:00:00  C   C03   36841181.8980 191841764.6370        13.0590        43.1000  I  36841173.7500 155887142.8250        10.6090        44.1000  I
2024-06-07 22:00:00  C   C04   38912318.4530 202626705.5680        31.2420        36.6000  I  38912312.2070 164650791.0210        25.3870        37.3000  I
2024-06-07 22:00:00  C   C05   39743576.3360 206955422.5992       -31.0700        33.3000  I  39743570.0900 168168021.1652       -25.2460        36.0000  I
2024-06-07 22:00:00  C   C06   35854146.3050 186702304.1980      -653.5900        46.3000  I  35854135.6680 151711013.3540      -531.0940        46.3000  I
2024-06-07 22:00:00  C   C11   23608026.9300 122933216.6760     -2430.3950        44.7000  I  23608020.1330  99893292.6190     -1974.8950        45.4000  I
2024-06-07 22:00:00  C   C16   36300553.9530 189026814.9460      -672.7230        48.4000  I  36300547.1480 153599875.6380      -546.6450        44.7000  I
2024-06-07 22:00:00  C   C23   21984930.2890 114481422.7330        36.6290        51.6000  I  21984916.4410  93025526.3550        29.7660        51.0000  I
2024-06-07 22:00:00  C   C25   24150576.4300 125758444.7100     -2157.7500        42.8000  I  24150571.7930 102189038.7390     -1753.3480        42.9000  I
2024-06-07 22:00:00  C   C27   26174452.7190 136297243.3000      3267.9610        34.3000  I  26174446.6450 110752649.2730      2655.4840        33.8000  I
2024-06-07 22:00:00  C   C28   22494616.8200 117135379.8940      2125.8630        47.9000  I  22494610.7500  95182063.7100      1727.4380        48.0000  I
2024-06-07 22:00:00  C   C34   25704942.3980 133852363.8160     -3048.2420        39.5000  I  25704940.7890 108766005.8280     -2476.9490        36.6000  I
2024-06-07 22:00:00  C   C37   23832862.4450 124103990.4490      2273.2300        44.6000  I  23832861.2850 100844656.9930      1847.1840        45.9000  I
2024-06-07 22:00:00  C   C39   36489865.0310 190012636.0590      -995.6760        48.3000  I  36489855.8200 154400935.5850      -809.0660        47.8000  I
2024-06-07 22:00:00  C   C40   36231666.2190 188667862.2610      -289.5780        49.2000  I  36231658.4610 153308100.8230      -235.3050        50.3000  I
2024-06-07 22:00:00  C   C43   22229535.2270 115755097.9720     -1419.7930        49.6000  I  22229529.7110  94060506.1890     -1153.6950        49.1000  I
2024-06-07 22:00:00  C   C56   36184031.8520 188419814.5580        -1.7270        47.0000  I  36184027.2340 153106539.7110        -1.4020        46.0000  I
2024-06-07 22:00:00  C   C58   36048089.1170 187711848.4370      2813.8010        43.6000  I         0.0000         0.0000         0.0000        46.0000  -
2024-06-07 22:00:00  C   C59   37542693.6330 195494676.1290        -7.0660        44.1000  I  37542675.4530 158855406.7150        -5.7420        45.0000  I
2024-06-07 22:00:00  C   C60   38046213.6250 198116700.4310         7.8910        42.1000  I  38046192.6640 160986095.7300         6.4100        43.9000  I
2024-06-07 22:00:00  C   C62   38519829.8440 200582929.3100         1.1370        42.2000  I  38519823.8980 162990067.3280         0.9260        42.0000  I
2024-06-07 22:00:00  E   E07   25854558.8830 135866633.5980     -1322.1720        44.6000  X  25854567.7300 101458885.5670      -987.3360        44.5000  X
2024-06-07 22:00:00  E   E08   26839711.2970 141043673.2330     -2691.5200        41.8000  X  26839717.0390 105324856.6950     -2009.9020        40.4000  X
2024-06-07 22:00:00  E   E15   26653543.1880 140065296.8880      3063.2970        41.4000  X  26653553.4140 104594249.4480      2287.5270        41.5000  X
2024-06-07 22:00:00  E   E27   27063301.7420 142218626.5470      1626.4610        41.2000  X  27063310.6130 106202257.0500      1214.5660        39.2000  X
2024-06-07 22:00:00  E   E30   24176624.8360 127049137.6430       548.2580        51.4000  X  24176631.8590  94874441.3450       409.4140        48.3000  X
2024-06-07 22:00:00  E   E34   24473525.5630 128609250.8280      1528.2030        49.7000  X  24473534.9300  96039408.1460      1141.1910        47.8000  X
2024-06-07 22:00:00  E   E36   25988343.0940 136569744.7280     -1121.5510        44.5000  X  25988355.6720 101983991.3830      -837.5230        44.1000  X
2024-06-07 22:00:00  E   E02   25141507.8130 132119563.4480     -1011.0900        46.3000  X  25141516.7890  98660767.1340      -755.0350        46.0000  X
2024-06-07 22:00:00  G   G02   21851468.0310 114830215.0830      2688.1680        45.3000  C  21851476.8790  89478142.2010      2094.6760        36.1000  W
2024-06-07 22:00:00  G   G04   23993981.4920 126089283.7290     -3167.8910        37.9000  X  23993995.2070  98251432.2110     -2468.4880        19.0000  W
2024-06-07 22:00:00  G   G07   21432659.7190 112629433.7020      2202.9730        47.5000  C  21432669.9770  87763238.1370      1716.6020        47.6000  W
2024-06-07 22:00:00  G   G08   20377154.3520 107082723.3670     -1497.5940        49.1000  C  20377166.6020  83441202.3100     -1166.9570        52.3000  W
2024-06-07 22:00:00  G   G09   23059069.0080 121176196.6510     -2316.0740        41.2000  C  23059081.1410  94423117.1190     -1804.7340        37.1000  W
2024-06-07 22:00:00  G   G16   23454101.8910 123252136.5010     -2212.6720        38.1000  C  23454115.6090  96040701.2800     -1724.1600        22.0000  W
2024-06-07 22:00:00  G   G21   20734692.4060 108961508.2480      1885.3240        47.0000  C  20734702.7700  84905136.7230      1469.0860        38.6000  W
2024-06-07 22:00:00  G   G27   22375824.1020 117585721.2690     -3064.3400        41.1000  C  22375838.9450  91625353.6860     -2387.7970        31.1000  W
2024-06-07 22:00:00  G   G30   23759172.0390 124855247.6600      3241.7270        38.8000  C  23759186.8010  97289886.3670      2526.0230        32.9000  W
2024-06-07 22:00:00  R   R09   19826586.5860 105872979.3490       269.0310        51.5000  P  19826592.6450  82345694.0740       209.2460        47.9000  P
2024-06-07 22:00:00  R   R10   21026945.5430 112085476.4530      2395.1290        43.4000  P         0.0000         0.0000         0.0000        47.9000  -
2024-06-07 22:00:00  R   R16   22659136.5940 121041031.4620     -2321.0310        44.8000  P  22659148.3320  94143012.1380     -1805.2460        39.4000  P
2024-06-07 22:00:00  R   R18   24342137.7500 129940198.7960     -4264.4840        34.1000  P  24342147.9840 101064421.8390     -3316.8200        29.9000  P
2024-06-07 22:00:00  R   R19   20834657.5700 111451428.4650     -2708.1480        37.8000  P  20834665.1210  86684476.2420     -2106.3360        40.3000  P
2024-06-07 22:00:00  R   R20   19743203.2890 105575802.3620      2293.6290        40.9000  P  19743211.4380  82114536.6050      1783.9340        39.6000  P
2024-06-07 22:00:00  R   R21   23677174.5940 126701323.9180      4449.4380        38.3000  P  23677180.7300  98545483.8680      3460.6760        39.6000  C
2024-06-07 22:00:00  R   R08   23629933.9960 126537419.4630     -1925.3550        42.5000  P  23629940.8050  98417783.2440     -1497.5000        33.8000  P
2024-06-07 23:00:00  C   C01   37473673.6250 195135269.6680        31.7030        41.1000  I  37473669.8950 158563384.8030        25.7620        41.4000  I
2024-06-07 23:00:00  C   C02   37581387.9140 195696210.2260       -10.1450        37.5000  I  37581381.4100 159019204.6980        -8.2420        40.4000  I
2024-06-07 23:00:00  C   C03   36827703.3980 191771553.0160        25.8520        43.1000  I  36827696.2540 155830084.9780        21.0040        43.8000  I
2024-06-07 23:00:00  C   C04   38887734.4220 202498663.5310        39.4770        36.6000  I  38887728.8360 164546742.4360        32.0780        37.2000  I
2024-06-07 23:00:00  C   C05   39762333.8050 207053038.6991       -22.8160        33.9000  I  39762328.2580 168247332.6092       -18.5390        36.0000  I
2024-06-07 23:00:00  C   C06   36502715.2500 190079545.7630     -1212.7770        45.6000  I  36502705.8950 154455293.3570      -985.4800        45.0000  I
2024-06-07 23:00:00  C   C11   25544769.1560 133018310.4060     -3008.5470        36.8000  I  25544763.7660 108088250.9050     -2444.6910        38.1000  I
2024-06-07 23:00:00  C   C16   36963564.9380 192479257.2920     -1232.3400        46.3000  I  36963559.3550 156405262.0660     -1001.3750        43.1000  I
2024-06-07 23:00:00  C   C23   22413707.1090 116714148.7390     -1324.2700        50.8000  I  22413694.7420  94839793.3410     -1076.0780        50.8000  I
2024-06-07 23:00:00  C   C25   25926119.5230 135004079.4360     -2919.2970        36.9000  I  25926118.8980 109701857.0100     -2372.1680        38.1000  I
2024-06-07 23:00:00  C   C27   24104223.9220 125516979.7940      2606.0550        43.9000  I  24104219.3910 101992793.9740      2117.6330        42.9000  I
2024-06-07 23:00:00  C   C28   21568752.4530 112314146.8100       522.1910        50.1000  I  21568746.8910  91264413.9830       424.3240        50.4000  I
2024-06-07 23:00:00  C   C37   22467017.8050 116991676.2490      1540.7110        50.0000  I  22467016.7930  95065318.3630      1251.9530        50.6000  I
2024-06-07 23:00:00  C   C38   40516545.1250 210980273.0651      1703.6090        33.7000  I  40516542.3630 171438737.4302      1384.3240        34.7000  I
2024-06-07 23:00:00  C   C39   37356540.6560 194525611.9710     -1486.5160        44.6000  I  37356532.9920 158068091.6600     -1207.9180        45.8000  I
2024-06-07 23:00:00  C   C40   36432883.5550 189715631.9790      -257.9180        48.0000  I  36432877.0700 154159494.8660      -209.5820        49.1000  I
2024-06-07 23:00:00  C   C43   23641830.9060 123109250.7230     -2509.5660        44.5000  I  23641827.1800 100036349.2990     -2039.2300        44.0000  I
2024-06-07 23:00:00  C   C59   37542677.9610 195494569.7910         7.1640        43.8000  I  37542660.8200 158855315.3000         5.8200        45.4000  I
2024-06-07 23:00:00  C   C60   38035603.1410 198061415.3130        22.7030        41.7000  I  38035583.7150 160941164.9390        18.4490        43.7000  I
2024-06-07 23:00:00  C   C62   38523278.4220 200600863.7630       -11.1640        42.0000  I  38523273.4690 163004635.9690        -9.0700        41.0000  I
2024-06-07 23:00:00  E   E07   27091447.4140 142366483.5700     -2134.7340        39.9000  X  27091458.7380 106312656.9570     -1594.1210        39.1000  X
2024-06-07 23:00:00  E   E15   24718429.0080 129896199.0940      2431.7460        47.2000  X  24718439.9530  97000441.0060      1815.9140        47.1000  X
2024-06-07 23:00:00  E   E27   25902279.9840 136117393.6140      1758.9300        45.0000  X  25902292.3550 101646133.9250      1313.4840        44.4000  X
2024-06-07 23:00:00  E   E30   23871460.8280 125445472.7720       296.0310        51.7000  X  23871469.2660  93676894.3120       221.0630        49.5000  X
2024-06-07 23:00:00  E   E34   23987382.1950 126054542.6960      -155.7580        50.2000  X  23987392.0270  94131669.2500      -116.3130        49.6000  X
2024-06-07 23:00:00  E   E36   27243961.2810 143168046.3070     -2424.7700        38.6000  X  27243975.0550 106911289.5130     -1810.7030        40.0000  X
2024-06-07 23:00:00  E   E02   25938706.4690 136308832.7700     -1363.6020        43.8000  X  25938718.1950 101789106.9800     -1018.2730        43.9000  X
2024-06-07 23:00:00  G   G02   20632946.7580 108426836.1170       723.4530        48.3000  C  20632956.3520  84488494.1990       563.7300        43.6000  W
2024-06-07 23:00:00  G   G07   20536727.8360 107921267.5100       263.0040        47.6000  C  20536738.6130  84094534.3610       204.9380        51.0000  W
2024-06-07 23:00:00  G   G08   21753443.2580 114315131.7420     -2358.0940        44.1000  C  21753457.8480  89076835.4860     -1837.4770        35.8000  W
2024-06-07 23:00:00  G   G09   24808127.6880 130367467.1271     -2550.0310        29.9000  C  24808141.6840 101585195.0791     -1987.0350        20.9000  W
2024-06-07 23:00:00  G   G14   23461284.2380 123289878.8410      2592.2030        42.6000  X  23461300.6600  96070073.4760      2019.8980        26.6000  W
2024-06-07 23:00:00  G   G16   25067263.1480         0.0000     -2511.1050        31.5000  C  25067281.0390         0.0000     -1956.7070        16.3000  W
2024-06-07 23:00:00  G   G17   23640062.5630 124229232.9670      2289.6560        36.4000  C  23640076.5860  96802133.6720      1784.1480        30.4000  W
2024-06-07 23:00:00  G   G21   20288561.1170 106617064.2660      -636.1950        47.4000  C  20288571.4570  83078295.2810      -495.7340        42.3000  W
2024-06-07 23:00:00  G   G27   24535169.2810 128933111.7010     -3110.5780        34.8000  C  24535187.0740 100467465.0650     -2423.8240        21.5000  W
2024-06-07 23:00:00  G   G30   21881278.2890 114986847.7030      2038.2500        45.2000  C  21881292.7730  89600223.5660      1588.2500        46.0000  W
2024-06-07 23:00:00  R   R10   19688925.0350 104953072.4540      1343.8830        46.2000  P         0.0000         0.0000         0.0000        47.8000  -
2024-06-07 23:00:00  R   R11   22804007.9610 121857685.5310      3584.5160        43.4000  P  22804017.8550  94778200.3620      2787.9570        38.9000  P
2024-06-07 23:00:00  R   R19   23249257.6600 124367867.0590     -4135.6170        30.5000  P  23249269.6290  96730582.8250     -3216.5940        36.5000  P
2024-06-07 23:00:00  R   R20   19239448.1020 102881984.6300      -815.7300        41.0000  P  19239457.0630  80019341.6730      -634.4570        41.6000  P
2024-06-07 23:00:00  R   R21   21014562.3280 112453121.1260      3198.3010        49.8000  P  21014571.1170  87463695.0440      2487.5660        45.2000  P
2024-06-07 23:00:00  R   R09   20233299.2890 108044771.3520     -1583.7110        50.2000  P  20233307.1050  84034858.0480     -1231.7770        47.8000  P
